Vernier Format 2
cstr_600_100_1.txt 8/2/118 13:32:7
Run 1
Time	Conductivity	Conductivity	Conductivity	
1142	1078	1623	1251	
1143	1038	1612	1262	
1144	1097	1603	1228	
1145	1097	1593	1307	
1146	1147	1623	1329	
1147	1147	1572	1340	
1148	1127	1623	1396	
1149	1117	1603	1340	
1150	1078	1603	1262	
1151	1048	1623	1284	
1152	1067	1582	1239	
1153	1067	1612	1239	
1154	1107	1603	1251	
1155	1147	1603	1262	
1156	1127	1593	1340	
1157	1137	1633	1340	
1158	1107	1582	1318	
1159	1127	1633	1296	
1160	1038	1603	1239	
1161	1058	1633	1228	
1162	1058	1612	1228	
1163	1087	1593	1228	
1164	1117	1603	1318	
1165	1156	1623	1351	
1166	1117	1572	1362	
1167	1117	1623	1385	
1168	1097	1593	1307	
1169	1078	1603	1273	
1170	1028	1612	1273	
1171	1048	1593	1228	
1172	1078	1612	1273	
1173	1107	1623	1284	
1174	1107	1603	1329	
1175	1127	1612	1374	
1176	1147	1603	1351	
1177	1107	1582	1318	
1178	1107	1623	1296	
1179	1067	1582	1217	
1180	1038	1623	1262	
1181	1058	1603	1228	
1182	1097	1612	1228	
1183	1117	1612	1307	
1184	1156	1612	1307	
1185	1147	1582	1362	
1186	1147	1633	1362	
1187	1067	1582	1284	
1188	1078	1633	1262	
1189	1028	1603	1262	
1190	1078	1603	1239	
1191	1048	1593	1273	
1192	1107	1612	1262	
1193	1107	1593	1307	
1194	1127	1623	1362	
1195	1127	1572	1351	
1196	1137	1623	1351	
1197	1048	1593	1307	
1198	1048	1612	1262	
1199	1038	1612	1262	
1200	1038	1612	1228	
1201	1078	1612	1251	
1202	1097	1612	1262	
1203	1117	1603	1307	
1204	1147	1612	1362	
1205	1127	1603	1351	
1206	1078	1612	1307	
1207	1058	1623	1307	
1208	1058	1582	1251	
1209	1078	1623	1217	
1210	1048	1612	1262	
1211	1117	1593	1284	
1212	1137	1612	1340	
1213	1127	1612	1362	
1214	1117	1582	1374	
1215	1107	1623	1351	
1216	1058	1572	1262	
1217	1048	1623	1307	
1218	1018	1603	1239	
1219	1067	1612	1228	
1220	1087	1603	1262	
1221	1117	1612	1284	
1222	1117	1603	1351	
1223	1147	1612	1362	
1224	1097	1582	1362	
1225	1097	1633	1362	
1226	1058	1582	1284	
1227	1038	1633	1262	
1228	1028	1603	1251	
1229	1087	1603	1206	
1230	1078	1612	1273	
1231	1127	1612	1318	
1232	1127	1582	1318	
1233	1117	1633	1385	
1234	1107	1572	1307	
1235	1067	1612	1307	
1236	1038	1603	1284	
1237	1048	1612	1206	
1238	1038	1612	1228	
1239	1078	1612	1239	
1240	1107	1603	1273	
1241	1147	1612	1318	
1242	1147	1582	1307	
1243	1147	1623	1385	
1244	1107	1612	1307	
1245	1067	1612	1284	
1246	1038	1612	1296	
1247	1028	1582	1239	
1248	1038	1612	1228	
1249	1107	1612	1262	
1250	1127	1593	1318	
1251	1147	1612	1385	
1252	1117	1603	1340	
1253	1067	1582	1340	
1254	1078	1623	1296	
1255	1018	1593	1262	
1256	1038	1612	1251	
1257	1038	1593	1217	
1258	1078	1603	1262	
1259	1097	1612	1307	
1260	1137	1612	1307	
1261	1137	1603	1340	
1262	1127	1612	1362	
1263	1078	1582	1296	
1264	1048	1633	1307	
1265	1018	1582	1251	
1266	1078	1612	1239	
1267	1038	1612	1284	
1268	1107	1603	1307	
1269	1117	1582	1340	
1270	1127	1633	1374	
1271	1067	1593	1296	
1272	1048	1643	1307	
1273	1028	1582	1228	
1274	1078	1612	1228	
1275	1058	1593	1273	
1276	1117	1612	1262	
1277	1117	1603	1307	
1278	1127	1633	1374	
1279	1097	1562	1351	
1280	1097	1623	1329	
1281	1038	1593	1228	
1282	1067	1612	1262	
1283	1038	1612	1228	
1284	1078	1612	1228	
1285	1097	1603	1329	
1286	1147	1623	1351	
1287	1107	1582	1362	
1288	1107	1633	1351	
1289	1078	1582	1307	
1290	1048	1623	1284	
1291	1038	1593	1251	
1292	1048	1603	1251	
1293	1028	1612	1251	
1294	1107	1612	1273	
1295	1117	1582	1351	
1296	1127	1653	1351	
1297	1107	1572	1318	
1298	1097	1623	1340	
1299	1038	1582	1262	
1300	1048	1612	1239	
1301	1028	1623	1228	
1302	1078	1612	1273	
1303	1117	1582	1296	
1304	1156	1623	1362	
1305	1107	1572	1351	
1306	1078	1633	1307	
1307	1018	1603	1284	
1308	1058	1603	1217	
1309	1038	1612	1239	
1310	1107	1612	1251	
1311	1117	1582	1340	
1312	1127	1643	1351	
1313	1117	1582	1307	
1314	1078	1612	1318	
1315	1038	1612	1273	
1316	1038	1603	1228	
1317	1058	1612	1239	
1318	1087	1612	1284	
1319	1107	1603	1307	
1320	1127	1623	1362	
1321	1107	1582	1351	
1322	1058	1612	1273	
1323	1018	1633	1262	
1324	1048	1603	1206	
1325	1038	1612	1239	
1326	1067	1623	1262	
1327	1107	1603	1296	
1328	1117	1623	1362	
1329	1107	1582	1318	
1330	1078	1612	1318	
1331	1038	1612	1307	
1332	1038	1603	1228	
1333	1018	1623	1228	
1334	1048	1612	1239	
1335	1107	1582	1307	
1336	1127	1633	1351	
1337	1137	1593	1351	
1338	1107	1612	1351	
1339	1058	1612	1273	
1340	1018	1593	1251	
1341	1018	1623	1239	
1342	1078	1612	1262	
1343	1127	1593	1307	
1344	1117	1623	1374	
1345	1078	1603	1351	
1346	1067	1603	1284	
1347	1018	1623	1251	
1348	1048	1582	1217	
1349	1058	1623	1251	
1350	1117	1612	1340	
1351	1107	1582	1362	
1352	1078	1612	1318	
1353	1048	1612	1307	
1354	1038	1603	1228	
1355	1028	1603	1273	
1356	1067	1623	1251	
1357	1107	1593	1296	
1358	1137	1612	1374	
1359	1097	1582	1351	
1360	1107	1612	1318	
1361	1058	1612	1307	
1362	1048	1582	1228	
1363	998	1623	1273	
1364	1048	1612	1206	
1365	1078	1603	1307	
1366	1107	1623	1351	
1367	1097	1612	1318	
1368	1048	1612	1340	
1369	1028	1612	1262	
1370	1018	1593	1251	
1371	1028	1612	1228	
1372	1078	1612	1273	
1373	1117	1582	1307	
1374	1127	1623	1374	
1375	1097	1582	1307	
1376	1038	1612	1284	
1377	1028	1612	1239	
1378	1028	1603	1228	
1379	1067	1612	1273	
1380	1127	1623	1318	
1381	1107	1593	1329	
1382	1117	1612	1385	
1383	1048	1612	1273	
1384	1028	1603	1228	
1385	1008	1612	1228	
1386	1058	1612	1239	
1387	1097	1582	1307	
1388	1127	1643	1351	
1389	1078	1593	1318	
1390	1028	1623	1273	
1391	1028	1603	1262	
1392	1038	1623	1217	
1393	1058	1603	1307	
1394	1137	1643	1340	
1395	1067	1582	1340	
1396	1038	1612	1318	
1397	1018	1612	1251	
1398	1078	1612	1206	
1399	1087	1603	1296	
1400	1127	1623	1351	
1401	1097	1582	1351	
1402	1097	1633	1329	
1403	998	1603	1228	
1404	1028	1612	1262	
1405	1028	1612	1284	
1406	1097	1623	1307	
1407	1097	1582	1351	
1408	1078	1653	1340	
1409	1018	1582	1262	
1410	1018	1623	1262	
1411	1018	1623	1228	
1412	1087	1612	1273	
1413	1078	1603	1362	
1414	1117	1643	1351	
1415	1028	1582	1307	
1416	1028	1633	1262	
1417	1028	1603	1228	
1418	1048	1612	1262	
1419	1078	1603	1362	
1420	1137	1623	1329	
1421	1048	1582	1362	
1422	1048	1633	1284	
1423	998	1603	1239	
1424	1038	1612	1251	
1425	1107	1612	1307	
1426	1117	1623	1307	
1427	1078	1582	1351	
1428	1067	1633	1307	
1429	998	1582	1262	
1430	1038	1623	1251	
1431	1048	1603	1284	
1432	1107	1603	1284	
1433	1097	1612	1374	
1434	1067	1623	1340	
1435	1048	1582	1296	
1436	1028	1633	1239	
1437	1028	1603	1228	
1438	1067	1612	1307	
1439	1107	1633	1340	
1440	1078	1593	1318	
1441	1038	1603	1318	
1442	998	1623	1262	
1443	1058	1603	1206	
1444	1087	1603	1284	
1445	1107	1623	1374	
1446	1078	1593	1329	
1447	1038	1623	1340	
1448	1028	1623	1239	
1449	1028	1593	1217	
1450	1038	1593	1307	
1451	1097	1633	1307	
1452	1107	1572	1340	
1453	1058	1643	1362	
1454	1038	1593	1251	
1455	1048	1612	1251	
1456	1048	1603	1251	
1457	1107	1623	1307	
1458	1107	1582	1362	
1459	1117	1633	1351	
1460	1028	1593	1251	
1461	1018	1612	1262	
1462	1018	1603	1273	
1463	1097	1612	1273	
1464	1087	1603	1340	
1465	1087	1633	1351	
1466	1038	1582	1251	
1467	1048	1623	1239	
1468	1038	1612	1228	
1469	1097	1603	1262	
1470	1097	1623	1340	
1471	1097	1612	1351	
1472	1048	1593	1318	
1473	1028	1623	1262	
1474	1028	1603	1206	
1475	1058	1593	1284	
1476	1107	1623	1329	
1477	1087	1593	1362	
1478	1087	1612	1318	
1479	1028	1623	1273	
1480	998	1593	1251	
1481	1038	1603	1273	
1482	1067	1633	1307	
1483	1097	1582	1329	
1484	1117	1623	1374	
1485	1038	1593	1318	
1486	1008	1612	1217	
1487	1018	1612	1262	
1488	1067	1603	1307	
1489	1107	1593	1318	
1490	1117	1643	1351	
1491	1028	1582	1318	
1492	1038	1623	1251	
1493	1008	1612	1251	
1494	1067	1603	1262	
1495	1097	1603	1318	
1496	1107	1653	1351	
1497	1067	1593	1284	
1498	1048	1633	1273	
1499	979	1612	1251	
1500	1067	1612	1251	
1501	1067	1603	1329	
1502	1127	1623	1340	
1503	1028	1582	1318	
1504	1038	1643	1284	
1505	998	1603	1251	
1506	1067	1612	1228	
1507	1067	1623	1340	
1508	1117	1612	1340	
1509	1067	1582	1362	
1510	1038	1633	1273	
1511	1018	1582	1251	
1512	1048	1603	1262	
1513	1087	1612	1307	
1514	1117	1603	1318	
1515	1058	1612	1340	
1516	1038	1633	1307	
1517	1018	1593	1251	
1518	1038	1612	1262	
1519	1107	1633	1307	
1520	1087	1582	1318	
1521	1048	1612	1362	
1522	1028	1612	1273	
1523	998	1612	1217	
1524	1067	1603	1307	
1525	1117	1623	1362	
1526	1058	1582	1362	
1527	1038	1633	1340	
1528	1018	1603	1239	
1529	1018	1612	1217	
1530	1078	1593	1329	
1531	1107	1633	1351	
1532	1058	1582	1307	
1533	1038	1623	1340	
1534	1008	1582	1251	
1535	1038	1612	1228	
1536	1028	1603	1284	
1537	1117	1623	1329	
1538	1097	1582	1362	
1539	1038	1643	1318	
1540	1018	1582	1262	
1541	1008	1623	1251	
1542	1028	1612	1273	
1543	1117	1603	1296	
1544	1078	1612	1351	
1545	1048	1633	1340	
1546	1008	1582	1262	
1547	1028	1623	1228	
1548	1038	1623	1251	
1549	1097	1582	1329	
1550	1107	1612	1374	
1551	1038	1612	1273	
1552	1008	1623	1217	
1553	1008	1612	1228	
1554	1097	1612	1284	
1555	1087	1572	1362	
1556	1078	1653	1374	
1557	1018	1593	1284	
1558	1038	1612	1217	
1559	1038	1612	1262	
1560	1087	1612	1340	
1561	1097	1582	1329	
1562	1038	1633	1340	
1563	998	1582	1217	
1564	1018	1623	1228	
1565	1058	1623	1307	
1566	1097	1603	1351	
1567	1078	1623	1329	
1568	1018	1623	1284	
1569	989	1603	1228	
1570	1048	1603	1262	
1571	1117	1623	1318	
1572	1078	1593	1362	
1573	1028	1623	1307	
1574	1008	1612	1239	
1575	1048	1603	1251	
1576	1067	1612	1351	
1577	1117	1633	1362	
1578	1028	1582	1273	
1579	1038	1623	1251	
1580	1018	1612	1228	
1581	1087	1612	1307	
1582	1078	1603	1351	
1583	1048	1653	1318	
1584	1018	1593	1228	
1585	1018	1612	1251	
1586	1038	1612	1318	
1587	1097	1612	1307	
1588	1078	1612	1340	
1589	1008	1612	1307	
1590	1008	1612	1239	
1591	1038	1612	1273	
1592	1078	1623	1362	
1593	1097	1582	1351	
1594	1067	1633	1340	
1595	1008	1593	1262	
1596	1018	1612	1217	
1597	1067	1612	1307	
1598	1107	1633	1362	
1599	1028	1572	1340	
1600	998	1643	1273	
1601	989	1612	1251	
1602	1097	1612	1262	
1603	1078	1623	1362	
1604	1078	1643	1318	
1605	1018	1593	1239	
1606	989	1633	1251	
1607	1048	1623	1262	
1608	1067	1593	1318	
1609	1097	1633	1351	
