Vernier Format 2
cstr_600_300_1.txt 8/2/118 14:1:9
Run 1
Time	Conductivity	Conductivity	Conductivity	
1142	1078	1612	1262	
1143	1107	1593	1340	
1144	1038	1603	1228	
1145	1107	1603	1307	
1146	1058	1623	1262	
1147	1087	1612	1318	
1148	1097	1582	1318	
1149	1097	1603	1228	
1150	1107	1582	1374	
1151	1048	1633	1262	
1152	1147	1633	1318	
1153	1058	1582	1318	
1154	1048	1623	1206	
1155	1127	1593	1374	
1156	1058	1612	1262	
1157	1097	1612	1273	
1158	1097	1582	1307	
1159	1058	1612	1251	
1160	1117	1633	1318	
1161	1038	1593	1307	
1162	1078	1612	1206	
1163	1117	1593	1362	
1164	1028	1623	1284	
1165	1107	1623	1273	
1166	1097	1582	1318	
1167	1067	1633	1239	
1168	1117	1612	1351	
1169	1067	1593	1262	
1170	1097	1603	1273	
1171	1078	1582	1318	
1172	1058	1612	1262	
1173	1127	1653	1362	
1174	1038	1582	1251	
1175	1127	1603	1284	
1176	1058	1603	1284	
1177	1078	1603	1262	
1178	1117	1623	1374	
1179	1028	1582	1217	
1180	1117	1582	1351	
1181	1038	1603	1239	
1182	1127	1593	1318	
1183	1067	1623	1318	
1184	1097	1612	1284	
1185	1067	1572	1307	
1186	1078	1603	1228	
1187	1127	1603	1374	
1188	1038	1612	1262	
1189	1117	1612	1262	
1190	1067	1572	1340	
1191	1078	1612	1217	
1192	1117	1633	1374	
1193	1018	1582	1273	
1194	1107	1623	1262	
1195	1078	1612	1307	
1196	1038	1612	1262	
1197	1117	1643	1362	
1198	1038	1593	1251	
1199	1097	1593	1273	
1200	1117	1612	1351	
1201	1028	1612	1228	
1202	1147	1623	1318	
1203	1028	1612	1217	
1204	1097	1603	1318	
1205	1078	1653	1318	
1206	1018	1593	1251	
1207	1137	1582	1351	
1208	1048	1612	1262	
1209	1087	1612	1284	
1210	1097	1623	1351	
1211	1048	1603	1228	
1212	1097	1582	1340	
1213	1028	1633	1273	
1214	1117	1623	1340	
1215	1048	1582	1273	
1216	1078	1612	1206	
1217	1107	1612	1374	
1218	998	1623	1262	
1219	1127	1612	1273	
1220	1067	1572	1329	
1221	1048	1612	1228	
1222	1117	1623	1351	
1223	1038	1593	1262	
1224	1078	1603	1251	
1225	1107	1612	1374	
1226	1038	1603	1228	
1227	1147	1603	1340	
1228	1038	1603	1262	
1229	1048	1603	1273	
1230	1107	1633	1362	
1231	1028	1593	1206	
1232	1097	1593	1307	
1233	1078	1633	1318	
1234	1038	1593	1262	
1235	1117	1603	1329	
1236	1048	1603	1262	
1237	1067	1603	1318	
1238	1107	1643	1318	
1239	1038	1593	1217	
1240	1097	1582	1351	
1241	1078	1623	1307	
1242	1048	1612	1251	
1243	1097	1603	1340	
1244	1018	1612	1217	
1245	1107	1593	1340	
1246	1067	1623	1340	
1247	1067	1603	1206	
1248	1097	1582	1362	
1249	1038	1633	1251	
1250	1107	1612	1284	
1251	1067	1603	1307	
1252	1058	1612	1206	
1253	1107	1612	1351	
1254	1038	1603	1251	
1255	1107	1612	1239	
1256	1078	1603	1318	
1257	1028	1623	1251	
1258	1107	1633	1340	
1259	1038	1593	1262	
1260	1078	1612	1251	
1261	1117	1623	1385	
1262	1008	1593	1228	
1263	1107	1623	1284	
1264	1048	1612	1318	
1265	1028	1603	1262	
1266	1127	1623	1340	
1267	1018	1593	1217	
1268	1087	1582	1351	
1269	1087	1633	1307	
1270	1038	1603	1251	
1271	1117	1582	1340	
1272	1018	1623	1228	
1273	1107	1612	1351	
1274	1028	1623	1273	
1275	1097	1612	1239	
1276	1078	1603	1351	
1277	1038	1623	1228	
1278	1117	1633	1351	
1279	1018	1582	1273	
1280	1078	1603	1273	
1281	1127	1643	1340	
1282	1018	1603	1239	
1283	1127	1603	1307	
1284	1028	1612	1296	
1285	1058	1612	1273	
1286	1107	1633	1329	
1287	1038	1582	1228	
1288	1097	1582	1329	
1289	1067	1633	1273	
1290	1067	1612	1307	
1291	1087	1582	1307	
1292	1048	1623	1195	
1293	1117	1612	1362	
1294	1028	1603	1273	
1295	1107	1623	1284	
1296	1067	1582	1307	
1297	1028	1623	1262	
1298	1127	1653	1362	
1299	998	1603	1228	
1300	1087	1603	1307	
1301	1058	1623	1329	
1302	1018	1612	1262	
1303	1117	1603	1362	
1304	1038	1612	1217	
1305	1107	1603	1340	
1306	1038	1623	1307	
1307	1078	1612	1251	
1308	1078	1572	1329	
1309	1048	1612	1262	
1310	1127	1623	1351	
1311	1038	1582	1262	
1312	1107	1612	1262	
1313	1078	1612	1340	
1314	1028	1603	1251	
1315	1127	1623	1351	
1316	1038	1582	1228	
1317	1107	1603	1307	
1318	1038	1643	1284	
1319	1028	1612	1262	
1320	1087	1582	1362	
1321	1048	1612	1217	
1322	1107	1612	1329	
1323	998	1623	1284	
1324	1078	1623	1273	
1325	1078	1582	1307	
1326	1028	1612	1251	
1327	1127	1633	1362	
1328	1008	1593	1217	
1329	1107	1612	1307	
1330	1048	1612	1318	
1331	1028	1612	1262	
1332	1107	1623	1318	
1333	1028	1612	1217	
1334	1078	1603	1329	
1335	1048	1623	1307	
1336	1097	1623	1262	
1337	1067	1582	1340	
1338	1038	1623	1228	
1339	1127	1623	1351	
1340	1028	1593	1251	
1341	1117	1612	1296	
1342	1038	1603	1307	
1343	1028	1603	1251	
1344	1117	1643	1374	
1345	1028	1603	1195	
1346	1107	1572	1318	
1347	1048	1633	1284	
1348	1038	1612	1307	
1349	1078	1593	1318	
1350	1018	1612	1228	
1351	1087	1612	1351	
1352	1018	1612	1284	
1353	1107	1633	1273	
1354	1058	1582	1307	
1355	1038	1603	1239	
1356	1127	1653	1340	
1357	989	1603	1228	
1358	1107	1582	1340	
1359	1058	1623	1262	
1360	1067	1603	1284	
1361	1078	1612	1318	
1362	1038	1612	1217	
1363	1117	1603	1362	
1364	1038	1612	1262	
1365	1127	1633	1284	
1366	1028	1572	1284	
1367	1067	1603	1262	
1368	1097	1653	1340	
1369	989	1612	1251	
1370	1107	1593	1351	
1371	1028	1623	1239	
1372	1078	1603	1340	
1373	1058	1612	1318	
1374	1067	1612	1228	
1375	1097	1593	1329	
1376	1028	1623	1262	
1377	1127	1623	1329	
1378	1028	1593	1228	
1379	1087	1603	1284	
1380	1087	1633	1362	
1381	1028	1603	1228	
1382	1097	1603	1362	
1383	1008	1612	1251	
1384	1078	1603	1329	
1385	1038	1623	1284	
1386	1058	1623	1262	
1387	1067	1582	1318	
1388	1028	1623	1228	
1389	1107	1633	1385	
1390	989	1582	1251	
1391	1107	1582	1318	
1392	1048	1633	1284	
1393	1058	1623	1284	
1394	1058	1603	1351	
1395	1038	1612	1195	
1396	1078	1582	1340	
1397	1018	1623	1262	
1398	1117	1633	1340	
1399	1028	1582	1251	
1400	1067	1612	1262	
1401	1078	1643	1362	
1402	1038	1603	1228	
1403	1107	1593	1351	
1404	1038	1612	1228	
1405	1097	1612	1340	
1406	998	1612	1273	
1407	1107	1623	1273	
1408	1008	1582	1284	
1409	1048	1612	1273	
1410	1107	1633	1340	
1411	989	1612	1239	
1412	1078	1572	1318	
1413	1008	1612	1262	
1414	1078	1623	1329	
1415	1008	1593	1284	
1416	1067	1612	1273	
1417	1048	1603	1307	
1418	998	1612	1273	
1419	1097	1653	1351	
1420	1018	1603	1217	
1421	1078	1603	1307	
1422	1028	1633	1307	
1423	1078	1623	1296	
1424	1038	1593	1284	
1425	1038	1612	1228	
1426	1107	1612	1362	
1427	989	1603	1262	
1428	1107	1623	1307	
1429	1028	1603	1262	
1430	1058	1612	1307	
1431	1048	1612	1318	
1432	1058	1612	1251	
1433	1067	1582	1329	
1434	1018	1623	1262	
1435	1097	1633	1362	
1436	1018	1582	1239	
1437	1097	1612	1307	
1438	1028	1612	1262	
1439	1038	1612	1318	
1440	1038	1612	1296	
1441	1048	1623	1228	
1442	1067	1582	1362	
1443	1018	1623	1228	
1444	1097	1633	1374	
1445	1018	1582	1228	
1446	1078	1603	1307	
1447	1038	1643	1262	
1448	1078	1623	1307	
1449	998	1582	1307	
1450	1058	1603	1251	
1451	1067	1633	1340	
1452	989	1623	1228	
1453	1107	1582	1351	
1454	1028	1612	1217	
1455	1087	1603	1362	
1456	998	1612	1284	
1457	1097	1612	1284	
1458	1038	1593	1273	
1459	1028	1612	1284	
1460	1078	1643	1340	
1461	998	1612	1228	
1462	1087	1582	1340	
1463	1028	1623	1251	
1464	1107	1633	1340	
1465	998	1593	1262	
1466	1107	1603	1296	
1467	1038	1623	1296	
1468	1067	1623	1284	
1469	1048	1612	1284	
1470	1058	1612	1217	
1471	1078	1603	1362	
1472	998	1612	1262	
1473	1107	1623	1340	
1474	1028	1593	1195	
1475	1067	1612	1318	
1476	998	1643	1262	
1477	1078	1623	1307	
1478	1038	1572	1262	
1479	1067	1612	1262	
1480	1078	1633	1362	
1481	1018	1612	1251	
1482	1087	1603	1340	
1483	1028	1612	1206	
1484	1067	1612	1362	
1485	1008	1612	1262	
1486	1117	1623	1318	
1487	989	1603	1251	
1488	1078	1603	1307	
1489	1028	1623	1318	
1490	1067	1612	1273	
1491	1058	1572	1318	
1492	1018	1612	1262	
1493	1107	1623	1374	
1494	989	1612	1228	
1495	1087	1603	1329	
1496	1028	1603	1228	
1497	1087	1612	1362	
1498	989	1612	1239	
1499	1107	1623	1318	
1500	1028	1603	1251	
1501	1067	1603	1307	
1502	1038	1643	1318	
1503	1067	1623	1262	
1504	1048	1582	1307	
1505	1018	1612	1262	
1506	1097	1633	1374	
1507	989	1603	1228	
1508	1087	1603	1318	
1509	998	1623	1239	
1510	1097	1603	1374	
1511	989	1603	1262	
1512	1107	1623	1318	
1513	998	1603	1239	
1514	1087	1593	1340	
1515	1018	1623	1262	
1516	1067	1623	1296	
1517	1008	1582	1296	
1518	1058	1603	1284	
1519	1038	1653	1307	
1520	1038	1612	1262	
1521	1038	1582	1318	
1522	1018	1623	1251	
1523	1067	1633	1340	
1524	1018	1612	1228	
1525	1078	1623	1329	
1526	1028	1612	1217	
1527	1078	1593	1362	
1528	979	1623	1273	
1529	1107	1643	1329	
1530	1008	1612	1195	
1531	1067	1582	1351	
1532	1008	1633	1273	
1533	1107	1643	1318	
1534	998	1603	1239	
1535	1067	1603	1307	
1536	1038	1633	1307	
1537	1067	1612	1318	
1538	1018	1593	1273	
1539	1078	1603	1239	
1540	1038	1612	1307	
1541	1048	1612	1262	
1542	1058	1612	1351	
1543	1028	1623	1217	
1544	1067	1582	1340	
1545	998	1612	1262	
1546	1067	1653	1351	
1547	1028	1603	1228	
1548	1067	1582	1318	
1549	1018	1612	1262	
1550	1078	1653	1374	
1551	989	1603	1228	
1552	1097	1582	1329	
1553	1038	1612	1251	
1554	1107	1633	1351	
1555	969	1612	1228	
1556	1078	1603	1351	
1557	1008	1612	1251	
1558	1067	1612	1362	
1559	998	1623	1262	
1560	1107	1623	1307	
1561	1018	1582	1262	
1562	1078	1603	1318	
1563	1008	1653	1273	
1564	1078	1623	1284	
1565	1018	1582	1273	
1566	1038	1603	1284	
1567	1038	1653	1307	
1568	1038	1612	1284	
1569	1038	1582	1307	
1570	1048	1612	1262	
1571	1038	1633	1340	
1572	1038	1603	1273	
1573	1067	1603	1307	
1574	1028	1612	1217	
1575	1048	1612	1374	
1576	979	1612	1262	
1577	1087	1612	1318	
1578	1028	1603	1217	
1579	1058	1612	1340	
1580	989	1623	1262	
1581	1107	1623	1340	
1582	1008	1612	1184	
1583	1067	1582	1340	
1584	989	1623	1251	
1585	1087	1643	1385	
1586	998	1603	1228	
1587	1087	1603	1318	
1588	989	1633	1251	
1589	1097	1643	1340	
1590	979	1612	1228	
1591	1078	1603	1318	
1592	1018	1612	1262	
1593	1097	1612	1351	
1594	969	1603	1251	
1595	1078	1623	1340	
1596	1018	1603	1228	
1597	1058	1612	1362	
1598	979	1623	1239	
1599	1097	1623	1307	
1600	998	1603	1251	
1601	1078	1582	1307	
1602	1028	1612	1307	
1603	1078	1623	1307	
1604	989	1582	1251	
1605	1078	1582	1296	
1606	1018	1623	1307	
1607	1067	1623	1307	
1608	989	1593	1273	
1609	1078	1612	1262	
1610	1018	1633	1284	
1611	1048	1623	1296	
1612	1028	1593	1296	
1613	1048	1612	1262	
1614	1038	1612	1307	
1615	1048	1603	1318	
1616	1028	1612	1296	
1617	1048	1612	1284	
1618	1008	1603	1307	
1619	1048	1603	1307	
1620	1048	1623	1284	
1621	1078	1612	1284	
1622	1028	1582	1307	
1623	1067	1603	1284	
1624	1028	1653	1273	
1625	1067	1643	1296	
1626	989	1582	1284	
1627	1067	1603	1318	
1628	1038	1643	1273	
1629	1078	1612	1318	
1630	998	1603	1262	
1631	1078	1612	1296	
1632	1028	1623	1251	
1633	1078	1603	1329	
1634	998	1603	1284	
1635	1087	1612	1307	
1636	989	1603	1262	
1637	1058	1603	1351	
1638	989	1643	1262	
1639	1097	1633	1307	
1640	969	1593	1262	
1641	1067	1582	1318	
