Vernier Format 2
cstr_1200_100_1.txt 8/2/118 12:39:18
Run 1
Time	Conductivity	Conductivity	Conductivity	
1143	1018	1623	1296	
1144	1078	1633	1307	
1145	1018	1582	1228	
1146	1018	1582	1284	
1147	1048	1593	1307	
1148	1028	1612	1228	
1149	1067	1612	1362	
1150	1028	1612	1273	
1151	998	1633	1307	
1152	1107	1633	1284	
1153	989	1582	1228	
1154	1078	1572	1340	
1155	998	1633	1239	
1156	1048	1633	1362	
1157	1018	1623	1262	
1158	1028	1582	1262	
1159	1038	1612	1296	
1160	1028	1623	1239	
1161	1048	1623	1362	
1162	989	1612	1262	
1163	1038	1623	1340	
1164	1078	1623	1262	
1165	989	1593	1228	
1166	1038	1582	1340	
1167	1038	1593	1251	
1168	1048	1623	1307	
1169	1087	1612	1318	
1170	969	1612	1262	
1171	1048	1612	1307	
1172	1078	1612	1273	
1173	989	1593	1262	
1174	1067	1582	1318	
1175	989	1623	1262	
1176	1067	1653	1329	
1177	1067	1612	1307	
1178	1008	1572	1262	
1179	1067	1593	1284	
1180	998	1633	1262	
1181	1078	1633	1351	
1182	989	1612	1273	
1183	1018	1603	1284	
1184	1097	1612	1340	
1185	1028	1603	1228	
1186	1028	1593	1329	
1187	1028	1603	1307	
1188	1018	1633	1284	
1189	1097	1623	1318	
1190	979	1582	1228	
1191	1038	1572	1351	
1192	1048	1612	1262	
1193	1028	1612	1262	
1194	1058	1612	1362	
1195	1018	1612	1273	
1196	1018	1612	1273	
1197	1058	1603	1273	
1198	1018	1603	1251	
1199	1048	1612	1340	
1200	998	1612	1251	
1201	1038	1623	1307	
1202	1078	1612	1284	
1203	989	1593	1228	
1204	1038	1572	1318	
1205	1048	1603	1273	
1206	1038	1643	1262	
1207	1067	1643	1362	
1208	989	1612	1228	
1209	979	1603	1262	
1210	1087	1612	1318	
1211	1008	1623	1217	
1212	989	1603	1262	
